"","plot_id","EDGE.farm","TOTALAREA.farm","CONT.mean.farm","pca.all.farm$x.PC1","pca.all.farm$x.PC2","pca.all.farm$x.PC3","pca.all.farm$x.PC4","pca.all.farm$x.PC5","pca.all.farm$x.PC6","pca.all.farm$x.PC7"
"106",106,57.4550668743356,101.1225,0.823731770288967,-0.13100530373475,0.907460730429402,0.0128434641185713,0.169043135156351,0.293923572767505,-0.576974610282517,0.338417987505925
"107",107,35.0808618752138,102.335,0.961240747370195,0.858516766811856,-0.520595296328591,0.73220605862084,1.54233175876355,-0.628757011944448,0.0259503937537312,-0.261234343465378
"108",108,55.9248707396856,47.385,0.92841025465954,0.461546655690644,-0.890465376370184,0.266619166945274,0.0132046503956441,0.0507873823024982,0.126934120667814,0.230038967083914
"109",109,83.453366942744,55.54,0.892154480856092,-1.13849359324804,-0.362224246592035,0.590702745357859,-0.531812696152751,0.545746290437532,-0.291308828609873,0.319953221348466
"110",110,50.0538659153062,30.1675,0.6836473844619,-0.378209606905679,1.17204897318578,-1.87097373424984,0.386399546278346,-0.493190319391234,0.20344638256289,-0.034367916116962
"111",111,31.7712470214456,18.885,0.887136608066931,1.56253998873485,-0.624537341850225,-1.03017455497075,0.0693508667356289,-0.426422377660225,-0.0936404527668157,0.0642115641698525
"112",112,51.3472600666061,82.575,0.857048513360366,-0.257488871496267,0.110968507112206,0.421453337235712,1.00332256213512,-0.0693960071461744,0.376741536022517,-0.111769492077429
"113",113,144.265945602036,31.435,0.812293725285479,-5.32379417540402,0.306055654510319,0.0516112899959086,0.31990765297068,-0.752032138718138,-1.20480225251404,-0.355420312768054
"114",114,28.3927565869417,84.3525,0.917283381821729,1.71760701717815,-0.279659006625017,-0.151829775241537,0.57882024002355,-0.373794003953443,-0.176167796254373,0.129974041936902
"115",115,105.412345349652,149.935,0.915925540392131,-2.62005669223047,0.79673254269189,2.17550933980342,-0.415227711000872,1.27855549158987,-1.39221168799861,0.41175786859311
"116",116,92.9571459029209,35.1775,0.882875200082815,-1.46527847829761,-0.894594480202956,0.714314847409891,-2.28277016236657,1.35969682135519,0.203074001690554,0.387872213213951
"117",117,45.20444492394,46.345,0.896798581745549,0.429256734072924,-0.519892429375042,0.041322655443346,0.193378307943979,0.0541931975925395,0.151935153901281,-0.0841748863598673
"118",118,0,3.6625,0.962229806598407,3.01136707130699,-1.02022158788857,-1.86472364255083,-0.906750211724481,-0.737672900188411,-1.26326270275285,-0.519464133842342
"119",119,3.05059374644988,1496.43,0.83841712727604,3.91442143535893,6.2941925312533,6.07446974924294,-3.32412438087089,-5.78313699918587,0.750166356845625,0.165123865817039
"120",120,51.6666666666667,9,0.88185298438628,-0.0597315321609241,-0.953985534352798,-1.42151382168298,-0.143441322269342,-1.3600082554039,-0.274597439736131,-0.626385568114427
"121",121,78.9580084329695,86.565,0.646028972509999,-2.98234425191314,2.30111843661327,0.255327925857547,-1.17142872651717,1.99208095826294,0.00359968308122771,-0.14673169069786
"122",122,34.5659163987138,68.42,0.842345476602528,0.0321975030309174,0.43007972212245,0.0561269152779486,0.133570121228975,0.479359615910217,-0.0891481377532281,-0.471096022592244
"123",123,43.3024885455036,27.8275,0.582963651041715,0.189758257352077,1.4618570946175,-2.32282080753138,1.10203377316298,-0.673180556864716,1.64510401655784,0.381109784387639
"124",124,10.1522842639594,10.835,0.818194385151755,1.51195445884519,-0.266028884668829,-1.11210824282673,-2.64347727676852,1.30651519328508,0.265469203960263,-0.551449028175443
"125",125,39.9074043885103,76.6775,0.909616730963722,0.448695878911888,-0.194537133798023,0.460176860031528,-0.423154367315273,0.603585714797018,-0.237383013873121,-0.194896497309281
"126",126,32.8338104057922,118.78,0.924773538518811,1.32025215057279,-0.324635726432639,0.551356962141547,-0.504333494210865,0.289975316789258,0.0493613538566947,0.0407174199340623
"127",127,124.447320176858,69.5475,0.775658772746421,-4.01657790453108,1.08614619915475,0.884699409105491,0.261991147332523,0.751849572395,-0.58118173867834,0.359912410448326
"128",128,32.80032800328,42.6825,0.814435539917393,1.06966907412672,0.417428174063696,-1.19383162471343,0.605946220847226,-0.429229716325464,-0.246659136595113,0.0686446386669142
